Date,SpeedW,Lat,Lon,Speed,Edate
31/01/202101:53:36,10.1kn(s),46.37983,-50.21211,10.1,31
31/01/202102:35:27,9.8kn(s),46.41957,-50.05694,9.8,31
31/01/202103:00:57,10.5kn(s),46.44462,-49.96068,10.5,31
31/01/202103:26:26,9.9kn(s),46.46908,-49.86576,9.9,31
31/01/202104:24:27,9.3kn(s),46.51886,-49.66353,9.3,31
31/01/202105:56:37,8.5kn(s),46.59657,-49.34307,8.5,31
31/01/202106:08:26,9.1kn(s),46.6058,-49.30321,9.1,31
31/01/202106:59:36,9.7kn(s),46.65133,-49.12138,9.7,31
31/01/202107:43:07,11.2kn(s),46.67353,-48.94781,11.2,31
31/01/202108:16:37,6.9kn(s),46.68941,-48.82186,6.9,31
31/01/202108:49:56,4.1kn(s),46.7123,-48.75981,4.1,31
31/01/202109:23:16,1.9kn(s),46.73561,-48.74248,1.9,31
31/01/202109:59:06,1.1kn(s),46.73587,-48.7439,1.1,31
31/01/202110:33:17,2.3kn(s),46.73923,-48.74533,2.3,31
31/01/202111:06:25,.9kn(s),46.74359,-48.75062,0.9,31
31/01/202112:15:35,.6kn(s),46.74496,-48.75302,0.6,31
31/01/202118:51:05,1.4kn(s),46.74451,-48.75466,1.4,31
31/01/202119:04:46,.1kn(s),46.7445,-48.75484,0.1,31
31/01/202119:26:56,1kn(s),46.74448,-48.75494,1,31
31/01/202119:40:06,.9kn(s),46.74446,-48.75511,0.9,31
31/01/202119:57:56,1.8kn(s),46.74447,-48.75505,1.8,31
31/01/202120:12:27,.8kn(s),46.74447,-48.7551,0.8,31
31/01/202120:36:43,.9kn(s),46.74448,-48.75529,0.9,31
31/01/202120:50:36,1.4kn(s),46.74446,-48.75545,1.4,31
31/01/202121:54:15,.5kn(s),46.74449,-48.75502,0.5,31
31/01/202123:07:47,1kn(s),46.74457,-48.75426,1,31
